rtApex	intensityApex	intensitySum	nScans	mz	rtStart	rtEnd	FAIMS	im	scanApex	hill_idx	hills_scan_lists	hills_intensity_list	hills_mz_array	feature_idx
52.89437	103571.1875	3384523.75	52	613.1842	52.45331	52.90324	0	0	19072	1656	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51]	[59901.13281, 60729.46484, 50529.01172, 82838.28906, 76672.79688, 71494.39844, 74700.49219, 58014.61719, 76503.88281, 54512.31641, 59055.42578, 77304.55469, 49229.63281, 67381.28125, 64954.78125, 51797.08594, 43681.45703, 65127.13672, 86894.9375, 63020.24609, 68528.71875, 28568.51562, 42032.65234, 60824.35547, 69700.82031, 52432.84375, 81877.48438, 71471.51562, 76585.33594, 80431.25, 62951.35156, 60017.42969, 94731.60156, 96375.28906, 57181.55469, 58972.10156, 80562.76562, 71050.64844, 29409.32422, 36125.16797, 101518.53906, 91553.80469, 99100.11719, 21757.7793, 25014.59766, 60526.21094, 78021.54688, 46308.25781, 93966.03906, 54175.66797, 103571.1875, 34836.78906]	[613.18384, 613.18347, 613.18622, 613.18396, 613.18402, 613.1839, 613.18384, 613.18378, 613.18445, 613.18506, 613.18555, 613.18408, 613.18335, 613.18402, 613.18414, 613.18353, 613.18335, 613.18457, 613.1853, 613.18274, 613.18256, 613.18433, 613.18408, 613.18304, 613.18616, 613.18445, 613.18506, 613.18372, 613.18384, 613.18304, 613.18518, 613.18347, 613.18445, 613.18475, 613.18469, 613.1839, 613.18475, 613.18414, 613.1864, 613.18396, 613.18262, 613.18475, 613.18396, 613.18359, 613.18219, 613.18365, 613.18414, 613.18567, 613.18372, 613.1828, 613.1842, 613.18506]	514
52.45944	35914.98047	56680.64062	2	613.84729	52.45331	52.45944	0	0	18902	1657	[0, 1]	[20765.66016, 35914.98047]	[613.84729, 613.84723]	-1
52.45331	91263.82031	788954.3125	14	614.48517	52.45331	52.56754	0	0	18901	1658	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]	[91263.82031, 65133.71094, 41291.02734, 63772.28516, 27584.70508, 86054.14062, 53244.69141, 21958.09766, 56499.76562, 43336.57812, 45505.59375, 63826.94141, 62239.82812, 67243.17188]	[614.48499, 614.48505, 614.48547, 614.48553, 614.48431, 614.48462, 614.48578, 614.48553, 614.48474, 614.48547, 614.48645, 614.48523, 614.48486, 614.48474]	-1
52.4941	91290.89062	798459.625	15	616.23956	52.45331	52.57346	0	0	18916	1659	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]	[44726.64844, 72072.77344, 73902.13281, 64075.61719, 55797.39453, 91290.89062, 53425.92188, 48101.97656, 62548.43359, 16564.94922, 64413.15234, 51842.51172, 23247.3418, 51488.96484, 24960.96875]	[616.23938, 616.23792, 616.24042, 616.23969, 616.2395, 616.24023, 616.23938, 616.23944, 616.23975, 616.23755, 616.24011, 616.23981, 616.23999, 616.23926, 616.23938]	-1
52.48153	73915.36719	504085.4375	10	616.87964	52.45331	52.52826	0	0	18913	1660	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[41288.23828, 50815.49219, 50443.24609, 73915.36719, 29370.63281, 54726, 45954.125, 53091.82422, 59985.80469, 44494.73438]	[616.87866, 616.8797, 616.87921, 616.88031, 616.88025, 616.87878, 616.87994, 616.8783, 616.87988, 616.88074]	-1
52.46841	244772.9375	4706783.5	35	618.23535	52.45331	52.74671	0	0	18906	1661	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	[165992.79688, 178750.90625, 244772.9375, 158049.78125, 222217.40625, 240479.9375, 220888.71875, 145579.76562, 177185.34375, 111255.96094, 230512.26562, 163817.125, 152538.8125, 161038.0625, 180681.21875, 129751.4375, 88243.67188, 153347.89062, 128234.13281, 113687.57031, 128641.46094, 153847.82812, 112381.98438, 76893.65625, 111916.74219, 118822.41406, 99206.17969, 91380.52344, 63923.44531, 104979.90625, 53678.15625, 80755.50781, 57769.82031, 57481.91016, 28077.62109]	[618.23578, 618.23596, 618.23486, 618.23529, 618.23529, 618.23468, 618.23566, 618.23578, 618.23535, 618.23621, 618.23572, 618.23596, 618.23553, 618.23578, 618.23535, 618.23547, 618.23584, 618.23492, 618.2359, 618.23499, 618.23499, 618.23492, 618.23615, 618.23541, 618.23444, 618.23553, 618.23547, 618.23602, 618.23572, 618.23505, 618.23621, 618.2356, 618.23553, 618.23529, 618.23456]	392
52.45331	45879.75	65295.40625	2	618.3988	52.45331	52.45944	0	0	18901	1662	[0, 1]	[45879.75, 19415.6582]	[618.39899, 618.39838]	-1
52.46841	67256.25	697018.9375	14	618.89856	52.45331	52.56754	0	0	18906	1663	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]	[19090.68555, 47644.21484, 67256.25, 44900.89453, 56900.16016, 51264.53516, 59253.8125, 58187.60156, 53515.05469, 58431.32031, 50611.16016, 55814.78516, 49923.53125, 24224.91602]	[618.89789, 618.89905, 618.89868, 618.89764, 618.89996, 618.89777, 618.89838, 618.89984, 618.89832, 618.89893, 618.89764, 618.89862, 618.89874, 618.89783]	-1
52.4941	93003.46094	424625.09375	7	619.23871	52.45331	52.50173	0	0	18916	1664	[0, 1, 2, 3, 4, 5, 6]	[42515.17188, 52070.14062, 55653.73047, 52670.51953, 53479.53125, 93003.46094, 75232.53125]	[619.23969, 619.23907, 619.23737, 619.23846, 619.23877, 619.23926, 619.23846]	392
52.4941	58087.28125	347202.09375	8	619.83734	52.45331	52.50758	0	0	18916	1665	[0, 1, 2, 3, 4, 5, 6, 7]	[19259.63672, 57648.08594, 48570.35156, 37934.18359, 53376.58594, 58087.28125, 25345.16797, 46980.82031]	[619.83673, 619.8349, 619.83759, 619.83771, 619.83655, 619.83807, 619.83966, 619.8385]	-1
52.48818	73967.91406	278930.34375	6	621.67474	52.45331	52.4941	0	0	18915	1666	[0, 1, 2, 3, 4, 5]	[64944.04688, 18908.9668, 51816.16406, 21859.47461, 73967.91406, 47433.78906]	[621.67615, 621.67383, 621.67358, 621.6745, 621.67432, 621.67499]	406
52.50173	159306.53125	2673400.75	27	621.87219	52.45331	52.67161	0	0	18919	1667	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]	[102065.54688, 109226.32812, 78345.04688, 148034.14062, 116449.21094, 117733.08594, 159306.53125, 93955.79688, 107136.26562, 67704.21094, 102218.20312, 122898.17969, 96215.40625, 84766.89062, 106465.55469, 124366.96094, 64871.59375, 99420.74219, 108394.28906, 90843.32031, 64090.72656, 48631.01172, 76217.71094, 114615.84375, 75630.41406, 110558.44531, 83239.21094]	[621.8761, 621.87256, 621.87494, 621.87097, 621.87238, 621.87469, 621.87305, 621.86969, 621.87262, 621.87134, 621.87256, 621.87146, 621.87555, 621.87146, 621.8736, 621.87061, 621.87097, 621.87079, 621.86975, 621.87146, 621.86957, 621.87048, 621.87256, 621.86945, 621.87347, 621.87109, 621.87378]	-1
52.4941	75474.8125	525222.75	10	622.00879	52.45331	52.52826	0	0	18916	1668	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[18331.80859, 54764.33203, 51558.07031, 40679.41797, 65369.9375, 75474.8125, 49442.41797, 48004.71875, 69964.60938, 51632.65625]	[622.00983, 622.00818, 622.00854, 622.00977, 622.00781, 622.0083, 622.00946, 622.00989, 622.00842, 622.00958]	406
52.46841	45573.09375	103608.05469	3	622.3277	52.45331	52.46841	0	0	18906	1669	[0, 1, 2]	[18670.58984, 39364.37109, 45573.09375]	[622.3302, 622.32953, 622.3252]	723
52.45944	45953.53906	82049.23438	2	623.36749	52.45331	52.45944	0	0	18902	1670	[0, 1]	[36095.69141, 45953.53906]	[623.36926, 623.36609]	-1
52.66554	206316.23438	5637752.5	47	623.86938	52.45331	52.86425	0	0	18978	1671	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]	[64812.00781, 79466.35938, 106470.14844, 111209.77344, 131368.3125, 97470.80469, 92206.53125, 81177.9375, 93079.88281, 90688.6875, 98777.04688, 142111.21875, 107067.42969, 145406.40625, 127765.46875, 131244.65625, 89578.3125, 137005.57812, 158809.89062, 157468.5, 204571.40625, 187663.9375, 177321.01562, 173559.3125, 127395.74219, 206316.23438, 154536.1875, 88104.90625, 172612.26562, 165645.53125, 167614.4375, 149704.92188, 112390.3125, 159416.28125, 116962.55469, 100767.75, 111168.46875, 128709.26562, 134043.14062, 56056.05078, 103979.92969, 72594.97656, 88562.51562, 71673.55469, 71945.22656, 61032.36719, 30219.1543]	[623.86761, 623.87085, 623.8714, 623.86975, 623.86853, 623.87225, 623.87238, 623.87054, 623.86652, 623.87036, 623.86743, 623.86829, 623.86804, 623.86963, 623.87006, 623.86938, 623.86749, 623.87103, 623.86859, 623.86853, 623.86816, 623.86926, 623.86877, 623.86896, 623.87012, 623.8689, 623.86853, 623.86682, 623.86896, 623.8689, 623.86969, 623.86975, 623.86847, 623.8689, 623.86987, 623.87103, 623.86859, 623.86829, 623.87061, 623.87115, 623.86841, 623.87024, 623.86975, 623.87085, 623.86987, 623.87054, 623.86957]	903
53.00682	110656.10156	1530299.5	20	623.87103	52.87188	53.0276	0	0	19109	1672	[47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]	[73202.92188, 61039.37891, 81474.75, 103470.15625, 75941.34375, 49636.5625, 95330.82812, 60910.90625, 51623.37109, 109590.59375, 53996.11719, 100218.28125, 80976.01562, 106071.8125, 100796.74219, 31715.63281, 42047.89844, 110656.10156, 82575.51562, 59024.60547]	[623.87012, 623.8689, 623.8703, 623.8717, 623.87213, 623.87012, 623.86938, 623.86981, 623.8717, 623.87268, 623.87012, 623.86884, 623.87103, 623.87054, 623.87177, 623.87433, 623.87512, 623.87268, 623.87073, 623.87158]	-1
52.54578	123205.97656	2960023	36	623.90179	52.45331	52.75836	0	0	18935	1673	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]	[47106.625, 93068.71094, 92025.02344, 71363.75, 69551.5625, 93253.03125, 88638.66406, 71519.3125, 95638.33594, 76984.64844, 106265.16406, 123205.97656, 61184.83984, 78088.16406, 42268.01172, 60048.65234, 96080.10156, 105926.33594, 87307.94531, 105514.5, 109795.72656, 90484.33594, 64883.79297, 75101.03906, 102071.3125, 66086.86719, 103378.17188, 87234.19531, 23485.62695, 117055.20312, 110196.84375, 73609.78125, 83248.92969, 93707.67969, 47558.80859, 47085.16797]	[623.90363, 623.90259, 623.90265, 623.90259, 623.90332, 623.89911, 623.89905, 623.8999, 623.9032, 623.9035, 623.90021, 623.90289, 623.90125, 623.90216, 623.90198, 623.90106, 623.90308, 623.90173, 623.89972, 623.90057, 623.90234, 623.90192, 623.90045, 623.90283, 623.90125, 623.90204, 623.9007, 623.90063, 623.90204, 623.90417, 623.9024, 623.90216, 623.90228, 623.90247, 623.90094, 623.90448]	-1
52.45944	64567.74219	106486.82031	2	624.38226	52.45331	52.45944	0	0	18902	1674	[0, 1]	[41919.07812, 64567.74219]	[624.3808, 624.38318]	-1
52.67161	206148.01562	6773540.5	57	628.3689	52.45331	52.94309	0	0	18979	1675	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56]	[111021.14844, 134238.95312, 156347, 94728.16406, 203528.84375, 176070.04688, 177475.0625, 102791.02344, 150606.26562, 95886.27344, 129889.99219, 182729.96875, 177312.42188, 145694.34375, 190286.0625, 149589.15625, 170508.64062, 192941.46875, 132038.8125, 103389.78125, 177786.76562, 131734.09375, 191444.75, 182479.0625, 116343.1875, 188328.14062, 206148.01562, 126233.67188, 172607.875, 168111.96875, 137626.04688, 96413.5, 104733.8125, 168100.03125, 67148.04688, 120122.58594, 121701.51562, 79916.6875, 85951.67188, 17836.66602, 80190.65625, 46382.21094, 108194.97656, 77177.28125, 83634.82031, 56495.22656, 59814.78125, 54272.16797, 69951.66406, 68194.71094, 59817.69922, 87915.14844, 27024.29688, 67502.42969, 74662.79688, 51561.94922, 62906.93359]	[628.36841, 628.36914, 628.36792, 628.37036, 628.36914, 628.37067, 628.36865, 628.36957, 628.36841, 628.36981, 628.36932, 628.36926, 628.36896, 628.36877, 628.36737, 628.36969, 628.36926, 628.36792, 628.36963, 628.36938, 628.36975, 628.36682, 628.36896, 628.36896, 628.37109, 628.36932, 628.36816, 628.36865, 628.3681, 628.36871, 628.3681, 628.37018, 628.36932, 628.3678, 628.36755, 628.36804, 628.37036, 628.36755, 628.36664, 628.36725, 628.36755, 628.37006, 628.36963, 628.37061, 628.36841, 628.37, 628.36957, 628.36877, 628.36981, 628.36768, 628.36938, 628.36847, 628.36725, 628.36804, 628.36847, 628.37079, 628.36688]	151
52.50173	91486.02344	699946.875	10	628.86804	52.45331	52.52826	0	0	18919	1676	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[72791.32812, 42864.85156, 69614.20312, 85701.66406, 79233.21875, 71921.64062, 91486.02344, 55361.01562, 57892.39844, 73080.5625]	[628.87073, 628.86652, 628.86823, 628.86511, 628.86841, 628.86792, 628.87024, 628.86786, 628.86914, 628.86572]	-1
52.4941	147232.46875	1738980.125	23	632.00726	52.45331	52.63889	0	0	18916	1677	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]	[70717.10156, 68520.07812, 77497.3125, 93842.41406, 65515.125, 147232.46875, 50475.42188, 45946.19531, 98126.86719, 37257.08984, 92972.57031, 85353.29688, 101060.84375, 105713.34375, 29463.92383, 127104.4375, 85073.80469, 65482.91797, 44327.25781, 50133.01172, 77207.51562, 63994.89062, 55962.37109]	[632.00653, 632.00732, 632.00659, 632.00677, 632.00757, 632.00677, 632.00775, 632.00848, 632.00861, 632.00903, 632.00623, 632.00647, 632.00696, 632.00769, 632.00598, 632.00745, 632.00769, 632.0083, 632.00677, 632.00708, 632.00696, 632.008, 632.00531]	141
52.50173	128999.73438	1502460.25	20	632.34186	52.45331	52.61341	0	0	18919	1678	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]	[54029.41797, 55099.75391, 75810.20312, 65996.42188, 125096.07812, 59463.21875, 128999.73438, 45417.01172, 114720.98438, 52028.76172, 50452.26953, 67052.92188, 88037.42969, 71049.61719, 28691.23242, 78267.92188, 89220.49219, 101506.10938, 102641.49219, 48879.28516]	[632.3429, 632.34161, 632.34198, 632.34351, 632.34198, 632.34143, 632.34174, 632.34149, 632.34106, 632.34082, 632.33899, 632.33984, 632.34235, 632.34082, 632.3446, 632.3429, 632.34161, 632.34229, 632.34161, 632.34137]	141
52.46841	55185.70703	99602.375	3	633.98938	52.45331	52.46841	0	0	18906	1679	[0, 1, 2]	[19587.71094, 24828.95312, 55185.70703]	[633.98743, 633.98871, 633.99042]	-1
52.70979	351815.78125	10458329	42	641.87689	52.45331	52.81844	0	0	18995	1680	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]	[207774.79688, 203266.73438, 279620.625, 198604.1875, 278760.15625, 333791.59375, 211463.82812, 208931.78125, 201644.32812, 195668.3125, 238794.67188, 336292.46875, 180204.42188, 333510.875, 281280.21875, 306032.84375, 195961.59375, 301633.125, 269573.1875, 212799.5, 254136.01562, 191381.01562, 303275.375, 271828.6875, 236445.03125, 319106.5, 236164.54688, 173989.3125, 294048.4375, 341023.21875, 351815.78125, 215122.67188, 175772.28125, 289589.34375, 228631.14062, 194964.73438, 259638.35938, 269792.71875, 281482.4375, 63333.17969, 252782.25, 278398.15625]	[641.87701, 641.8764, 641.87726, 641.87628, 641.87671, 641.87665, 641.87622, 641.87653, 641.87665, 641.87708, 641.87677, 641.8772, 641.87659, 641.87695, 641.87714, 641.87695, 641.87659, 641.87756, 641.87659, 641.87659, 641.87689, 641.87653, 641.87671, 641.87616, 641.8772, 641.8764, 641.87665, 641.87714, 641.87653, 641.87665, 641.87714, 641.87708, 641.87811, 641.87695, 641.87616, 641.87628, 641.87689, 641.87762, 641.87701, 641.87781, 641.87708, 641.87677]	-1
52.87779	379412.78125	19809390	75	641.87708	52.82727	53.41626	0	0	19065	1681	[42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]	[291081.34375, 188079.25, 203271.82812, 203939.28125, 246481.28125, 229820.15625, 379412.78125, 296795, 231450.6875, 339830.625, 219606.70312, 271287.09375, 271114.59375, 310096.59375, 273478.65625, 184538.59375, 316915.65625, 209329.32812, 304986.96875, 251460.75, 204058.34375, 215746.01562, 287455.875, 259426.59375, 216118.875, 358472.59375, 372140.625, 222805.15625, 135021.46875, 163641.01562, 310297.25, 264099.09375, 224800.1875, 313185.90625, 249404.42188, 238933.25, 304113.4375, 372413.875, 318164.65625, 279405.21875, 276698.375, 245965.29688, 263088.9375, 216736.8125, 224855.92188, 365496.25, 342512, 257722.29688, 262193.75, 311161.03125, 294198.34375, 297315.0625, 254995.73438, 284810.8125, 351504.6875, 300181.90625, 365132.65625, 156184.73438, 210498.07812, 296368.25, 196396.98438, 225832.28125, 257860.48438, 302611.375, 245679.3125, 219799.67188, 271578.875, 128538.42188, 260736.89062, 337570.375, 204098.46875, 262101.78125, 258569.25, 189755.59375, 337959.53125]	[641.87695, 641.87689, 641.87701, 641.87701, 641.87689, 641.87579, 641.87714, 641.87671, 641.87683, 641.87738, 641.87524, 641.87671, 641.87787, 641.87646, 641.87665, 641.87872, 641.87653, 641.87659, 641.87708, 641.87665, 641.87683, 641.87677, 641.87726, 641.87701, 641.87799, 641.8775, 641.8761, 641.8772, 641.87683, 641.87708, 641.87738, 641.8761, 641.87646, 641.87689, 641.87744, 641.87671, 641.8775, 641.87732, 641.87665, 641.87695, 641.87726, 641.87695, 641.87695, 641.87738, 641.87811, 641.87744, 641.87695, 641.87683, 641.87744, 641.87695, 641.8772, 641.87732, 641.87646, 641.87653, 641.87695, 641.8772, 641.87695, 641.87738, 641.87659, 641.87695, 641.87683, 641.87665, 641.87701, 641.87701, 641.87598, 641.87793, 641.87695, 641.87823, 641.87689, 641.87726, 641.87622, 641.87793, 641.8775, 641.87659, 641.87701]	-1
52.4941	111340.32812	934620.375	14	642.87585	52.45331	52.56754	0	0	18916	1682	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]	[58287.58984, 60712.76562, 84861.5625, 50306.42969, 72963.97656, 111340.32812, 49479.27344, 69109.02344, 58049.41406, 15627.2168, 61763.8125, 93726.96875, 71823.17188, 76568.78125]	[642.87769, 642.87561, 642.87592, 642.87549, 642.87543, 642.87646, 642.87695, 642.87628, 642.87726, 642.87799, 642.87549, 642.87567, 642.87311, 642.87555]	-1
52.56754	98126.28906	1130726.75	17	643.24622	52.45331	52.58808	0	0	18944	1683	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]	[64973.5, 71337.9375, 70105.4375, 66716.71875, 81891.98438, 78442.42188, 55578.06641, 84578.75781, 46403.33203, 41421.85938, 98011.02344, 54565.55469, 66576.14844, 98126.28906, 55172.84375, 59075.67578, 37749.30078]	[643.24396, 643.24475, 643.24622, 643.24615, 643.24603, 643.24768, 643.24683, 643.24664, 643.24701, 643.24658, 643.24652, 643.24634, 643.24567, 643.24548, 643.24664, 643.24652, 643.24689]	-1
52.66554	130647.20312	2676214.75	39	643.87372	52.45331	52.78476	0	0	18978	1684	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]	[59705.98438, 62245.80469, 62957.86719, 22408.26953, 70599.35156, 88945.97656, 83072.14844, 51233.63672, 62234.26172, 56566.67969, 27121.11523, 57811.37109, 75716.4375, 81854.89062, 85946.60938, 43196.52344, 52029.46484, 82844.60938, 82955.64062, 22927.3457, 64239.30469, 72949.38281, 111586.17969, 83102.60938, 74622.73438, 130647.20312, 51397.35938, 44686.87109, 73814.55469, 110853.33594, 89355.21875, 67553.41406, 72922.28906, 92203.49219, 46232.52344, 26765.11328, 45193.66016, 108085.98438, 77629.38281]	[643.8725, 643.87305, 643.87183, 643.87408, 643.87463, 643.87152, 643.8714, 643.87396, 643.87268, 643.87531, 643.87378, 643.87488, 643.87573, 643.87354, 643.87622, 643.87433, 643.87183, 643.87402, 643.87305, 643.8728, 643.87335, 643.87347, 643.87469, 643.87427, 643.87164, 643.87402, 643.87427, 643.87402, 643.87299, 643.87769, 643.87469, 643.87354, 643.87274, 643.87238, 643.87555, 643.87152, 643.87482, 643.87354, 643.87305]	-1
52.54578	113213.59375	1090507.5	15	644.89722	52.45331	52.57346	0	0	18935	1685	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]	[72446.78125, 89142.29688, 41840.33594, 79009.23438, 52316.67578, 63790.0625, 77325.6875, 90668.67969, 86782.01562, 99247.92969, 63045.37891, 113213.59375, 69378.72656, 70178.23438, 22121.90625]	[644.89716, 644.89551, 644.89752, 644.89508, 644.89758, 644.8974, 644.89758, 644.89734, 644.89709, 644.89703, 644.89746, 644.89709, 644.8988, 644.89874, 644.89832]	-1
52.45331	55717.71875	172462.625	4	646.81879	52.45331	52.48153	0	0	18901	1686	[0, 1, 2, 3]	[55717.71875, 32606.07031, 39420.85938, 44717.97656]	[646.81873, 646.82074, 646.81738, 646.81866]	-1
52.56754	144928.46875	1536607.75	18	646.8465	52.45331	52.59703	0	0	18944	1687	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]	[78359.46875, 68914.88281, 89411.13281, 87356.25, 106664.15625, 106414.22656, 54420.11719, 62616.72266, 57982.45703, 61595.23438, 82016.75, 97179.88281, 79588.61719, 144928.46875, 116954.02344, 90999.39062, 65061.99219, 86143.97656]	[646.84967, 646.84814, 646.84283, 646.84369, 646.84552, 646.84509, 646.84814, 646.84778, 646.84961, 646.8465, 646.84814, 646.84564, 646.8457, 646.84479, 646.84821, 646.84442, 646.84839, 646.84991]	-1
52.70083	163403.59375	3657746.25	39	646.84644	52.60733	52.94309	0	0	18991	1688	[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56]	[65689.74219, 47872.04297, 54625.44531, 36059.61719, 99975.32031, 55920.46875, 82867.88281, 122494.44531, 105034.17969, 90996, 65010.21484, 163403.59375, 120344.16406, 77598.3125, 94937.16406, 114944.0625, 62609.63672, 79462.38281, 88859.38281, 93370.28125, 125223.85938, 145564.60938, 74348.55469, 114035.85156, 149898.14062, 87804.09375, 65837.85938, 54001.16406, 133746.79688, 111800.875, 103971.13281, 93296.07031, 97183.24219, 114090.96094, 106985.39062, 78450.19531, 103174.9375, 63274.60156, 112983.5]	[646.84808, 646.84869, 646.84967, 646.84558, 646.84454, 646.84839, 646.84753, 646.84473, 646.8454, 646.84583, 646.8493, 646.8465, 646.84503, 646.84473, 646.84869, 646.84442, 646.84973, 646.84491, 646.84595, 646.84692, 646.84729, 646.84802, 646.84821, 646.84564, 646.84552, 646.84668, 646.84863, 646.84784, 646.84839, 646.84705, 646.84637, 646.84351, 646.84509, 646.84601, 646.8465, 646.84692, 646.8454, 646.84735, 646.8446]	-1
